"ID","CN","CAPT","SRC","OUTERID","SCORE"
"9d556840-7c49-4ed0-a500-ea8d82dbf64c","Solomon Islands","Honiara","GN","90b6031c-df99-4f7f-91f1-1b81c47e0aec","10.602672"
"0b8f6564-62c9-4a05-af89-7f60a9241241","Seychelles","Victoria","GN","339d8d5c-b3fb-4dfa-bd2d-1ac57757f18e","9.8091545"
"b9667b10-28eb-4880-932d-e5a514ffbb2c","Sudan","Khartoum","GN","2e8b5f81-0e77-4026-8342-cba3f3729d74","9.850367"
"66ddd3e7-8136-4faa-9987-f2e0c714a3ea","Sweden","Stockholm","GN","3330e688-cf35-4650-a6ba-ab8eedc8b107","9.8091545"
"f32782c5-f38d-4cd0-8bcd-a2b1c4596f8c","Singapore","Singapore","GN","ade64f81-28b0-482b-ba72-e698022290db","9.815064"
"246d58ef-f7ac-482a-8708-525870ea8242","Saint Helena","Jamestown","GN",,
"cee1916c-6336-4054-8183-fc7e60c237f2","Slovenia","Ljubljana","GN","6e767989-3d22-4bcb-a969-8faf18585272","9.713965"
"1f41a604-5c82-4aff-bf9a-0d050c8b9ba7","Svalbard and Jan Mayen","Longyearbyen","GN",,
"d3c7c67f-28a4-4f7f-9d68-49aadc7dc48d","Slovakia","Bratislava","GN","8496c57c-6fef-4a49-86df-67584cba84e7","6.8768044"
"1711cd1f-4592-4cf0-8ddd-db18f4dfe887","Sierra Leone","Freetown","GN","85b86518-b0b7-4814-bc35-dbf9b900d20e","10.583485"
"51c21afa-7ded-4f19-82c9-5026b7996066","San Marino","San Marino","GN",,
"0b2a529a-db81-498a-996f-dc540f495e99","Senegal","Dakar","GN","8ca01693-05f1-489d-911f-bb9bfe8f9d46","9.850367"
"c1b9a296-3ab5-4a71-9113-942a5ff32b53","Somalia","Mogadishu","GN","96c140e3-ee5a-4d50-a6b3-8bccb000350d","9.713965"
"7472f744-f211-4693-bfe8-b2601bfc7341","Suriname","Paramaribo","GN","2472e3b4-4dfa-4053-b3e4-81889220eb01","9.713965"
"23d534f5-e87c-4c38-8f39-34a16bb68182","South Sudan","Juba","GN","aa2098c3-987d-4dff-b359-b25bb3309a1a","11.563961"
"afafc9f9-7b48-4ede-921e-d0fe5e44bff6","SÃ£o TomÃ© and PrÃ­ncipe","Sao Tome","GN","e9073d2f-5586-48eb-bde2-150bc9cd2cef","11.448763"
"b22e1e6f-9845-4768-9a7d-577e628684d5","El Salvador","San Salvador","GN","774998ef-959e-49fe-b97d-da671d747719","12.7852"
"6ceeef40-e9ff-4550-a80e-54d5c3bb6b5b","Sint Maarten","Philipsburg","GN","a4b7169b-fd33-48e5-a3c6-838f0e1d3dac","10.551434"
"8802311e-dc1e-475a-89a3-4fc03f1e54cf","Syria","Damascus","GN","b2a9ac5c-9700-4059-b9db-3e22c4dd3c14","6.811809"
"15feda85-e4f1-4c2c-b42e-fb63a06d6ffe","Eswatini","Mbabane","GN","62d87b5d-b388-49f9-b2d4-b1487f3c87fa","9.742651"
"200f931f-0589-4cba-b6b3-24f1ffe44460","Turks and Caicos Islands","Cockburn Town","GN",,
"b703a5c7-c1da-4de1-9bc0-1b1b0684a263","Chad","N'Djamena","GN","dd29c348-4e2a-4d6f-9384-93311f09db91","9.713965"
"f4f1d699-f5f8-4056-8ea7-05850c9afbda","French Southern Territories","Port-aux-Francais","GN",,
"32c6907e-a22e-41e8-82fe-f8271bcf53e7","Togo","Lome","GN","a63cade3-2903-4984-977f-bb13e99af70d","9.8091545"
"273818ce-da20-4b12-82be-e30dfc2a8bcf","Thailand","Bangkok","GN","cbb5c74c-3e74-4e30-ba8c-69f5c00ca68a","8.662884"
"4049982c-0803-4bb5-9841-591818c8e5f6","Tajikistan","Dushanbe","GN","d96c4274-7986-4ea2-b184-ad250d8ff09a","9.8091545"
"c26163e1-22be-41a5-9fc8-b4274b714d2c","Tokelau",,"GN",,
"7231eaa5-51a0-4f1a-a2a4-a49d99408edb","Timor-Leste","Dili","GN","985ea1d4-c0d3-4e93-827e-a7483f626844","12.070482"
"3ce9498e-7a30-4e87-971b-d6acbb13e177","Turkmenistan","Ashgabat","GN","faa7f7d0-c6d4-4ef4-9ef4-5eb8fc8f293d","9.8091545"
"4b8368bb-f9af-4f17-ac2f-b4d0ddd43683","Tunisia","Tunis","GN","9c443ca7-492c-4cb5-894b-cc2e08ff7b0b","9.8091545"
"bac43918-fc40-412c-a490-f5d9ad80eff1","Tonga","Nuku'alofa","GN","58947008-5e38-4611-8970-601f88498aa9","9.713965"
"2e6a8c9a-5d3a-4ead-b152-ef46a00cc4b9","Turkey","Ankara","GN","1ab9f68b-d2a8-40fe-a4f2-ff6a0d6fce8c","8.055631"
"057ef4d7-c7b1-46c8-95d1-b2e78f7218ea","Trinidad and Tobago","Port of Spain","GN","74471832-ed4a-426e-a2eb-fd1070c5da79","13.549498"
"98972fdf-2081-4ef9-9a05-7bbdd53cfb58","Tuvalu","Funafuti","GN","1cb348c3-e728-4f52-822a-39d1419c0ebe","9.850367"
"29a31976-2144-46fe-aa3a-ca2f48ac9dee","Taiwan","Taipei","GN",,
"7f9d1710-1804-4af0-b436-1eadfc259516","Tanzania","Dodoma","GN","95f25dd7-15f3-49b5-88cd-c6b2d180e06d","8.634249"
"9b2aa993-da74-467b-9a81-666ea4b42c62","Ukraine","Kyiv","GN",,
"59efbdbe-0210-4700-ba23-1f77ae3195bc","Uganda","Kampala","GN","3a22e246-5400-4d0d-96a3-3637c3eed864","9.815064"
"53664153-c530-4296-a867-3fefbaf37fdd","U.S. Outlying Islands",,"GN",,
"31dcb683-b923-4da8-84e4-e58e2286e751","United States","Washington","GN","2a497256-caa4-4cfe-a2da-f6af446fad6c","8.348709"
"618a8eb7-a2b6-4036-8221-f206aec1fb0e","Uruguay","Montevideo","GN","24d82e32-aa90-4d6c-b077-0680b5fd6de7","9.8091545"
"0273a6d4-ef86-4777-acdf-8c5beef1a0d8","Uzbekistan","Tashkent","GN","bd2bfb08-0674-49e3-a2ac-9f6def558b05","9.713965"
"e427b5d7-b6fb-4db2-aa87-1d0b7b0bd005","Vatican City","Vatican City","GN",,
"82015770-b7b6-46f5-94be-895104aa5320","St Vincent and Grenadines","Kingstown","GN","9be800ed-a25a-429b-8d5d-7707a0753ea1","11.783756"
"7fe9e861-085e-4f36-8b93-470403509e93","Venezuela","Caracas","GN","e1c6522c-6d59-4904-93bf-a111b7c9a50c","8.166787"
"e4cf05d3-8259-4cd3-9750-b31285f77ea8","British Virgin Islands","Road Town","GN",,
"6cd56497-0a07-4d34-a5f6-440b3d4543c5","U.S. Virgin Islands","Charlotte Amalie","GN","c366afa6-5397-4188-a172-a2815ee4efc2","13.68894"
"813ccb56-4014-45eb-a07e-2d3f029211ce","Vietnam","Hanoi","GN","83a4eadb-1c0a-4208-a6c7-ea8fc2b4632a","8.634249"
"7b390e81-cab1-4794-b154-2b4f68b54e72","Vanuatu","Port Vila","GN","fb1a1750-39f4-4139-8b7a-94687c0bdfc1","10.455341"
"ad938285-630d-448f-aa65-bfe0cf329b7c","Wallis and Futuna","Mata Utu","GN",,
"9fc364cd-cc13-4f21-9103-83082252a2d5","Samoa","Apia","GN","ddcbadee-c508-47ae-a805-16175f9159b2","9.8091545"
"7e846e49-3a5f-418d-bfaf-31b11a7faade","Kosovo","Pristina","GN","b504738f-fe4a-4ad2-8a88-5237643e6d32","9.742651"
"17f13415-0ca5-445e-8d92-a9cd1f547eab","Yemen","Sanaa","GN","8d74ba26-125b-480b-aeb1-df9ca924f326","7.3412075"
"2eff59cb-a28e-436e-90fc-af8169dcc6ef","Mayotte","Mamoudzou","GN",,
"8403238e-a078-43a5-82b3-90fbc572ad81","South Africa","Pretoria","GN","ef05e7bf-3f51-4cfb-af9f-44a66ccaf3cd","10.028585"
"3970bf27-9395-48fb-8815-d49a35553ffc","Zambia","Lusaka","GN","5c0036c6-9e9d-48c0-b851-1f35c6689c00","9.713965"
"baf37fce-3ee5-4907-ae43-f480dad7597f","Zimbabwe","Harare","GN","69a3edba-727e-4ff7-bb71-a2f1fcd91abd","9.8091545"
"c1fed01e-a709-4fa1-9445-1f1771f1eb1b","Aruba","Oranjestad","WB","73291930-5aaf-4ff5-8c72-4d463ef5ef52","8.30104"
"56f3a207-e779-41bb-abac-3a9c4a82dd80","Africa Eastern and Southern","","WB",,
"64adc0d7-c7e5-412d-a8ab-488ef6c16bf4","Afghanistan","Kabul","WB","3331d1f2-eb8a-4bd2-adac-af1ac7af7987","9.502977"
"c52eba34-0199-4f90-b079-1ced41af53b0","Africa","","WB",,
"d109ea90-6077-4820-ac5b-2cdd9b8427ee","Africa Western and Central","","WB",,
"6804dbd4-cc4e-4e46-9b6b-329cc8fe05b0","Angola","Luanda","WB","004cd88e-e8d0-48ac-9786-dcdcea36771b","9.738627"
"80ed1db5-95bf-48b7-8ec7-165ef1ac0f5e","Albania","Tirane","WB","74a52413-0ad4-45b2-8c8c-74a434c02273","9.053877"
"48697b15-b3a2-4fd6-87d8-561653c8f24c","Andorra","Andorra la Vella","WB","2db1a805-7a9f-4db7-91ab-2493e3bc62ff","11.699078"
"483795f4-0a24-49c5-90ae-7fa127c4781d","Arab World","","WB",,
"aff0373e-9f46-4697-95f0-c4be15fc4d4e","United Arab Emirates","Abu Dhabi","WB","36f3da46-064f-4924-9f9e-5318673ae3e8","12.800434"
"0a01eaef-e242-4f0d-92ba-7d845d34a7f8","Argentina","Buenos Aires","WB","47626b47-7556-45a4-b90d-146d6e66d594","10.926487"
"e21b66c4-94e3-4568-b27d-db9d5236b386","Armenia","Yerevan","WB","d29d14c2-d355-4d75-84b0-fbe87e55c243","9.794945"
"28e0b7ab-7824-4fd6-b196-6eadf8774ea2","American Samoa","Pago Pago","WB","878e0b19-e631-449c-a5ce-1fa560bd88ca","14.772074"
"7407b6eb-cb72-4c8e-a41c-6f4ead3b1fe6","Antigua and Barbuda","Saint John's","WB",,
"268b632e-d3fe-4e5a-b825-4279647eda79","Australia","Canberra","WB","ef88da4b-4476-4119-809d-373c34f8d9b2","8.30104"
"b258168d-9193-4b13-9a61-322e6f77e0d9","Austria","Vienna","WB","0474c967-2e50-4abe-bf83-685cf3f1537c","9.794945"
"98c8985a-eb98-42d9-804c-1f5b65e2a9b9","Azerbaijan","Baku","WB","02b98d10-5d88-412b-9976-71e225824bb7","8.613859"
"581464ae-54f0-4d8e-b250-00b8a3852cf2","Burundi","Bujumbura","WB",,
"696ce956-76b8-42d4-bfbf-cc8ed084c516","East Asia & Pacific (IBRD-only countries)","","WB",,
"a1315626-3f47-481c-a6e2-c0db1e4ab9c0","Europe & Central Asia (IBRD-only countries)","","WB",,
"dfd6eaef-aef2-4d55-bd5b-c6cd6ff0a3bc","Belgium","Brussels","WB","949ac8da-cabf-43b8-ab6b-094dc97405a5","8.552092"
"2eefbc79-8a12-4d3b-88e0-c93aac55209b","Benin","Porto-Novo","WB","d1df21b6-268b-4a5e-8aee-e677e8e759d1","9.386448"
"343346ad-37b8-4341-9143-6d457da28a52","Burkina Faso","Ouagadougou","WB","b3aeb637-0567-4eed-aa4f-de8582661eb6","11.685382"
"06caedba-eb6a-49b2-bdc1-468ff7354037","Bangladesh","Dhaka","WB","afa8c7bb-2746-49d3-bd4d-938621ab1933","8.613859"
"0f987d7a-9c3e-465c-b1d9-90a372025c4b","Bulgaria","Sofia","WB","571194a3-b352-4e67-8274-fdb609cd40dc","9.502977"
"0e39835a-6f80-495d-8d85-736527503b07","IBRD countries classified as high income","","WB",,
"a16c7ad9-277e-40e9-9dec-0ec4609ee5e9","Bahrain","Manama","WB","651e639a-5666-495d-865c-42fc5c28692b","8.49869"
"e4013bb0-d6f3-4858-9f02-4a03d73eaadd","Bahamas, The","Nassau","WB","0b4b84ec-8b46-435b-ac5a-bc09d9d1a189","9.256424"
"0672b3ca-abc2-4bcc-b32a-c2362b66ea57","Bosnia and Herzegovina","Sarajevo","WB","fdbaa8ac-1f5a-4204-ad0e-6624d3288252","12.639163"
"6dbb4d93-5df6-4f2f-ae2c-0acec6c91fbc","Latin America & the Caribbean (IBRD-only countries)","","WB",,
"41f50371-a1ae-4de5-83a3-913eea3eb9e6","Belarus","Minsk","WB","3b16d47a-5fc0-4334-8ef0-1531b593ccb6","9.256424"
"25507b03-4611-4228-a936-0628ec8f54c2","Belize","Belmopan","WB","e5736961-58c5-4cd2-928d-822ec10ea3b4","9.794945"
"333fcd9f-af93-412b-9d7b-72e1e2cef678","Middle East & North Africa (IBRD-only countries)","","WB",,
"d2a3b921-33db-487e-9acf-af71ad071807","Bermuda","Hamilton","WB","d0fc646e-c5bf-46b1-a374-d60109e74bd8","9.675339"
"9585dd8b-bb04-4633-b50d-f77c520affa6","Bolivia","La Paz","WB",,
"169ac57f-5b0b-4de6-878f-5b29384e5395","Brazil","Brasilia","WB","5953fc54-3d2d-4e60-8f84-2c5b746d13a0","9.256424"
"5e167a7a-53f0-4e73-836a-951ce7eac15b","Barbados","Bridgetown","WB","60ed9868-cce8-4736-a41a-a85b147e3322","9.675339"
"54c8b6bd-6723-4714-9dc3-c906e7a073fd","Brunei Darussalam","Bandar Seri Begawan","WB","8a4fd2bb-61c0-4bd2-9a07-86d4beb6bb4a","11.699078"
"dfff7c37-4b7f-4c3f-a893-dade82253f73","Sub-Saharan Africa (IBRD-only countries)","","WB",,
"0a060826-8f40-40c1-9a30-c3630aae5fee","Bhutan","Thimphu","WB","389c2159-6ea5-412d-a611-5baec3c41f09","8.613859"
"225dea1a-1163-416c-b866-355d5a6dab00","Botswana","Gaborone","WB","1a3c6195-6d41-4cc6-83e8-37024623de2b","9.675339"
"ff7400f3-2401-4145-a486-264201f32784","Sub-Saharan Africa (IFC classification)","","WB",,
"5c4961f5-a69d-49d5-a968-4afe611719c0","Central African Republic","Bangui","WB","9b449b08-1220-4b37-ab2a-3926abc39b03","10.617502"
"a33b847e-9102-47a6-aecc-7b0069f00d3f","Canada","Ottawa","WB","5ab65ff7-e04b-4c3c-bc71-077de4be7cb7","9.713965"
"70d769a2-6693-4478-97e6-89e4961b5fd0","East Asia and the Pacific (IFC classification)","","WB",,
"b485befc-71dd-4220-a083-c7304fb20676","Central Europe and the Baltics","","WB",,
"1c59165a-4af3-4058-b0ef-b79558d0c6c7","Europe and Central Asia (IFC classification)","","WB",,
"e96ece58-15d5-40c2-a00e-0992fdec790e","Switzerland","Bern","WB","68d8f181-9967-470d-9698-758c84a6894d","8.49869"
"e256d955-175b-47e6-a97d-b92fc120534e","Channel Islands","","WB",,
"d2616a40-4d24-4523-9707-af7dd60c146d","Chile","Santiago","WB","25aff01f-be63-4eed-abf7-48314b177ac7","9.713965"
"ddba2b41-927b-4c23-bc66-6cd0b0e62922","China","Beijing","WB","2799552b-f5b7-4610-9502-beb0b43beb0e","9.16278"
"c83855d9-36e1-437b-88c2-482f6eac7223","Cote d'Ivoire","Yamoussoukro","WB",,
"882b797b-7e6b-49ad-bf75-5f2762be7a10","Latin America and the Caribbean (IFC classification)","","WB",,
"6c1ef062-1dd2-4759-8933-dc6bc41b2461","Middle East and North Africa (IFC classification)","","WB",,
"7bcbcc6b-1e2c-4ba5-ba54-d118b3933639","Cameroon","Yaounde","WB","4e0058b7-7c5f-4cb1-913c-ea4b525bcb76","9.675339"
"21059cfa-3a9a-49ce-b142-15ccf9ad363b","Congo, Dem. Rep.","Kinshasa","WB","0c511442-07cb-4d3c-bc28-e0161afdb2d7","8.215064"
"097086a3-3c28-4229-b10b-34d730a1839f","Congo, Rep.","Brazzaville","WB","fcae3cae-9588-43b8-b52e-9f18c00e30b8","8.0109625"
"b364c0ee-d385-4398-bb01-bf141e0e63db","Colombia","Bogota","WB","ecce51fd-2c36-4c34-a905-448ee5ead261","9.850367"
"f005d914-78d1-4c74-8461-a6ed8a548d0c","Comoros","Moroni","WB","2e34127d-8c93-4e8a-8eb9-cd5dbe48ee45","9.502977"
"46bb2f73-2d33-4810-bc9b-5eb8acd3f1e1","Cabo Verde","Praia","WB","8333ea63-ca17-4a96-8a37-09d82dbd497c","11.98372"
"5db83755-3ce0-47bc-81aa-24e253e5218f","Costa Rica","San Jose","WB",,
"2b991279-3b48-4d5f-b1ff-372be015a688","South Asia (IFC classification)","","WB",,
"a37a8ad2-75b1-45f5-88a7-537eec5b57d2","Caribbean small states","","WB",,
"9aaf7520-1d02-4dab-95e2-d314ca13e99d","Cuba","Havana","WB","8f08a3e0-8a27-40f9-ad77-dd99b4cebd52","9.794945"
"a93c89a3-3caf-462c-9599-ab3caae6697e","Curacao","Willemstad","WB",,
"aa8214cd-065b-43c2-9e87-592f7fe637b4","Cayman Islands","George Town","WB",,
"c863a931-ea51-4067-95d8-26a18c2e61f8","Cyprus","Nicosia","WB","8cfecd7c-ae48-48da-8d8a-cf4a4dffa237","9.675339"
"42607ae3-097a-45bf-9419-8f77a2b062d4","Czechia","Prague","WB","0d2d10a5-3f76-448e-88b7-e30e742d25a2","9.850367"
"a7dd9a23-c2ca-4f37-8364-232d4077fd2a","East Asia & Pacific (IDA-eligible countries)","","WB",,
"4956c1c5-7614-4ef5-a02d-4666ad5cbf15","Europe & Central Asia (IDA-eligible countries)","","WB",,
"de332e4a-3856-49cb-ae78-34acee6efb4f","Germany","Berlin","WB","e6b7b4ff-a345-43f1-b1d5-9ccefd04199d","9.742651"
"ec491759-bd96-48a7-997e-93d6c24df8d6","IDA countries classified as Fragile Situations","","WB",,
"8857012e-00f5-440c-a93d-1e8588283332","Djibouti","Djibouti","WB","f5bfcc77-3e9e-40f5-b767-86e726f49fff","9.794945"
"d1c749c4-d51e-4955-a8a0-3421149fdce9","Latin America & the Caribbean (IDA-eligible countries)","","WB",,
"97d97afc-ea87-4b03-87de-66e35ec3cd0e","Dominica","Roseau","WB","f85fe97f-a982-4e5a-adac-db45e1e68c89","9.794945"
"f370a66c-e771-465d-a71a-dc1fc58e10a8","Middle East & North Africa (IDA-eligible countries)","","WB",,
"81afa6f6-18a2-4804-8bea-d09fa7226840","IDA countries not classified as Fragile Situations","","WB",,
"3445641d-1c97-4c96-962c-77aefeab511f","Denmark","Copenhagen","WB","1bdd32dd-660c-4041-81ba-ed73690f2bbd","8.613859"
"1054ca0b-63d0-48b3-a25a-294cd952e786","IDA countries in Sub-Saharan Africa not classified as fragile situations ","","WB",,
"06eda4f2-3883-4f46-bafe-373e57fa3de6","Dominican Republic","Santo Domingo","WB","d6b0852e-cfe6-41a3-b538-8d2733da16e8","11.00905"
"3da4fee5-d178-4e68-9b43-e7fe42df7cf9","South Asia (IDA-eligible countries)","","WB",,
"ee0bd2fe-27ac-48fd-9134-22e60d887a09","IDA countries in Sub-Saharan Africa classified as fragile situations ","","WB",,
"ae096e3b-8fe5-43a1-82fa-6d0f10839c78","Sub-Saharan Africa (IDA-eligible countries)","","WB",,
"3e6f874d-fa07-4796-a611-3220643a35ad","Algeria","Algiers","WB","f706842c-97c0-4bcd-b1ee-7f2440043f67","8.662884"
"46db63e3-dc1c-43d8-b821-7b84317af072","East Asia & Pacific (excluding high income)","","WB",,
"2e8d6d7b-c77d-4b0b-b92d-7cb8e2001803","Early-demographic dividend","","WB",,
"5eb28922-4998-42f2-9e3a-d6628e14b016","East Asia & Pacific","","WB",,
"1103101e-e23d-495b-97ba-122bb0348ff8","Europe & Central Asia (excluding high income)","","WB",,
"69c8b4ab-4e65-4ea4-8373-5a4ac7bac779","Europe & Central Asia","","WB",,
"07396c2c-0498-4228-930a-d48bf0482892","Ecuador","Quito","WB","eb93d401-e1fa-4703-81c7-a343d326bcfb","9.8091545"
"5a2bfcb3-89de-4e9b-8eea-7f6fc736150b","Egypt, Arab Rep.","Cairo","WB","c32b05a9-8424-48dd-b8f1-332628fd9b97","8.53639"
"b2c878b9-f208-4355-826b-d290cf8eb9a6","Euro area","","WB",,
"a63016d1-77ab-4783-a86b-9b64330cd5e5","Eritrea","Asmara","WB","5b2e87df-38bc-4483-8f50-e29fbfa109b4","8.613859"
"80dafb77-bbe1-47d1-9e3a-42f6bac86b1c","Spain","Madrid","WB","9380040b-83cf-4ea9-a4d0-4e784fa4af23","9.8091545"
"68dad536-a548-47a6-8803-a705232b178d","Estonia","Tallinn","WB","be6ee77c-23d2-44c2-ba2c-3a2d888a1ad9","9.742651"
"d94ebebb-7873-482e-a1cc-0d7648de2f32","Ethiopia","Addis Ababa","WB","74d660dd-d0ee-4ea8-a9c3-e0b9ab6eea3d","11.066418"
"ecb58a5c-b293-42d9-a3aa-ea0334851c5d","European Union","","WB",,
"aed27c33-bd6c-4d06-9a1b-7ced5267ac1a","Fragile and conflict affected situations","","WB",,
"dad4f95c-b86e-4c1c-9bec-a95edc669588","Finland","Helsinki","WB","d8dbd874-2b57-4495-b26d-07a62a13c2c2","9.8091545"
"94f539de-b978-4b5e-bde0-877edb8718f0","Fiji","Suva","WB","36c85440-34d2-43cc-8e0f-2eb66a536076","9.8091545"
"c076b60b-1cd3-428f-a257-749e0a49b95b","France","Paris","WB","0b45cbd9-0166-4883-afbc-6929bf17a06b","9.713965"
"982ebc39-f8c1-4f24-8f2d-8d998c94208b","Faroe Islands","Torshavn","WB","0721fab5-219a-4b3e-aec6-2ad4a9717732","11.00683"
"b04cdc9a-6f31-46a3-83a4-53d14c825137","Micronesia, Fed. Sts.","Palikir","WB","433ed108-e70b-4050-b4c0-1a0e9dba01d4","9.850367"
"a7be0a57-f379-4004-9629-4d69460b3a66","IDA countries classified as fragile situations, excluding Sub-Saharan Africa","","WB",,
"d0c524a3-8d3d-4784-98dd-3fbc15e9281a","Gabon","Libreville","WB","92874a1a-1821-4064-a8e2-a424b5dd874d","9.8091545"
"21384c6e-b74a-415d-928e-06b2b48a7c4d","United Kingdom","London","WB","378b9d35-7309-4b09-bce1-f5efdc79a383","10.054983"
"ce0860e7-8cfd-440f-8797-3c349d1193aa","Georgia","Tbilisi","WB","cdafbf73-a601-414e-a76b-784c999a302c","8.636415"
"f2e81338-870c-42e0-ac79-a221fa2bf5ab","Ghana","Accra","WB","29268621-47bc-4949-8ab8-3c784723981b","8.53639"
"968bd553-6fcd-4c78-afc2-a4eb6a597baf","Gibraltar","","WB",,
"81376713-a5a9-4f16-bb4e-738fcb202b77","Guinea","Conakry","WB","676b982e-c145-4804-bd84-3e85a1f507c1","9.850367"
"8d33f5d9-1a7e-43e4-8c89-3ad729936cbf","Gambia, The","Banjul","WB","fb505c7a-825e-4bf8-8145-8eb096d1eb21","11.577435"
"4ace6864-35b9-4e14-aa9a-d80d334408b4","Guinea-Bissau","Bissau","WB","ddb6908e-b03c-4ff5-96b3-4ae4cc117b88","11.297745"
"48ee19ad-d6b1-4e6e-9373-ce4afe386c4f","Equatorial Guinea","Malabo","WB","af5a552f-8e67-42bb-8337-ad7e1dd7b0d3","12.009512"
"c32fc676-f303-42b9-b499-7e418ea0d89a","Greece","Athens","WB","8cfae5ce-1c37-44b6-9b43-85b751267022","9.742651"
"09ea5102-0d77-4900-9e47-d5210b413c73","Grenada","Saint George's","WB","02c9880c-c024-425d-a353-ead89378ae72","7.13265"
"3b9d018b-b251-45e7-8321-7a0e63b3cfa2","Greenland","Nuuk","WB","efbf7b38-7be5-4112-b828-7bb699e128a8","8.636415"
"1ff8fead-3199-4940-81a1-9c3bb91bccd3","Guatemala","Guatemala City","WB","bc9168dc-b220-4f32-85ea-6d439bfd2ea6","10.69923"
"d89c1406-576c-4a92-959a-2baffc4f9d83","Guam","Agana","WB",,
"7d956e9e-8cc0-4d36-8962-0e4782444f36","Guyana","Georgetown","WB","68b771a0-cc61-4c7e-97a1-ccdde3b44db3","9.742651"
"3a3538e2-4f99-4e68-9a1f-9fadb7d6d179","High income","","WB",,
"2991257c-7d86-4d70-8b00-f4c1f4b92c36","Hong Kong SAR, China","","WB",,
"8ed539c2-a2c1-439b-8473-1cb9ea2ff67b","Honduras","Tegucigalpa","WB","b6a6a5c9-bcdd-46c6-ac41-93a8106fa8ce","9.742651"
"7316d34c-1040-43dd-a17e-7e9ac0ac18a5","Heavily indebted poor countries (HIPC)","","WB",,
"b08b3940-747a-42f6-8b8c-f5d396c66097","Croatia","Zagreb","WB","b419bdab-6c37-4897-99d4-9255d723b676","9.713965"
"6387b599-24ae-45f8-8639-78a55a9a97eb","Haiti","Port-au-Prince","WB","3f52afe3-2d5e-4f8e-bf4d-ca191cad12f7","11.405092"
"5e7ee3bb-10f8-4031-8bce-6554a1ae3a1d","Hungary","Budapest","WB","0686c16e-2c5f-470c-a46e-80ed47340083","9.850367"
"5b4a61bf-94b9-405e-ae1d-08c1f371aa57","IBRD, including blend","","WB",,
"e0983a59-dce8-45f7-bf8d-a143497f2fae","IBRD only","","WB",,
"3a453f56-0425-4eea-a234-70d224ce3f57","IDA & IBRD total","","WB",,
"ed7f2047-018a-4644-996c-a84dd2e4e7dc","IDA total","","WB",,
"537475c6-3e3d-4ad2-b4cc-7ef22704a2bd","IDA blend","","WB",,
"949d7dd3-62b1-4bf8-a795-8f7b7b9eddf7","Indonesia","Jakarta","WB","cf9a0021-3b08-44a6-98b6-d4eb5f61c0de","9.8091545"
"487be08c-685f-4c45-892a-c236576709cf","IDA only","","WB",,
"54bb44d2-f265-4b8a-bea3-416abe7c39ee","Isle of Man","Douglas","WB","7d88b1d8-7ce0-4494-bea6-6090b6fc3841","11.98574"
"d343053d-f6c0-4906-a633-bd82605a84af","India","New Delhi","WB","a219e934-dc35-440c-86b4-b42e3b99c35e","11.038834"
"47f65765-246b-4c34-b46d-022199477e35","Not classified","","WB",,
"39a3effc-2b0b-4906-856d-69fa5f5077ed","Ireland","Dublin","WB","3b9b421b-d704-4902-bbbc-e12dab9cb17d","9.815064"
"f53cd91d-63e4-480b-af47-2b7c941d081f","Iran, Islamic Rep.","Tehran","WB","687c746a-ec70-406e-a956-b18e61d73fb9","9.815064"
"e32dd56f-1e54-4d41-8449-89aa39bc7c50","Iraq","Baghdad","WB","a1c756bc-bac6-4e32-aa29-a12f932b9397","9.713965"
"47787fc8-d07f-4c15-82b9-49794031988f","Iceland","Reykjavik","WB","188ea569-272a-45f6-a8ec-15a0ca3712fd","8.662884"
"7e9c12a0-6178-4203-a419-51fca081ecbb","Israel","","WB",,
"f0096b6d-5cc9-4035-ad9e-9c4f22a2110d","Italy","Rome","WB","f4201294-e4b3-4162-b5d3-cc1e88cb1117","9.815064"
"6894c40b-5c42-4854-b256-d2d8bb70e35f","Jamaica","Kingston","WB","655daf78-0a0a-45f3-b6be-781072f9f98f","9.713965"
"dc1d9400-e825-43ce-acd5-f2ebe2a10534","Jordan","Amman","WB","63754195-aab9-47f6-8df3-9bf37615fe04","9.713965"
"484962aa-5c8c-4f68-b571-91d5b67c8f2b","Japan","Tokyo","WB","11ff3ee7-0f53-4add-9882-6608d5bd0017","9.713965"
"c3b0c00b-90d8-4969-abda-9f6c6336a28b","Kazakhstan","Astana","WB",,
"10eca445-9fde-474f-ab37-77159d5fc676","Kenya","Nairobi","WB","6fea5711-d095-41b1-85d5-3e0e905a2711","9.850367"
"dcc8d356-e73a-4036-a3be-5a384a701097","Kyrgyz Republic","Bishkek","WB",,
"7e262b41-7535-4bb2-9fdd-4ae5e7f2dc23","Cambodia","Phnom Penh","WB","0206b51a-1e43-4a74-b979-4e87031a83a6","11.066418"
"26bcbff7-d834-4b8a-96de-b7b030a11209","Kiribati","Tarawa","WB","d5dc3073-f833-4169-a986-ad8e43753dd9","8.634249"
"40e2e60a-96e7-48ff-952a-fac663a78563","St. Kitts and Nevis","Basseterre","WB","2f9dfe94-7e3e-44f9-a81a-d314081ec90b","14.476086"
"5a8d74d6-c25e-4845-857a-f2b371969e64","Korea, Rep.","Seoul","WB","f905b3e5-9654-4d9e-a6da-df3a51504cc5","7.7836347"
